cellID,Hoechst_1,CD4,FOXP3,PD-L1,Vimentin,Hoechst_2,IBA1,SOX2,PD-1,Hoechst_3,CD163,PAN-CK,gH2AX,Hoechst_4,TIM3,CD11c,CD8a,Hoechst_5,E-cadherin,CD66b,CD20,Hoechst_6,Ki67,p-S6,CD31,Hoechst_7,CD45RO,HLA-DBP1,NKG2A,CD45_2,X_centroid,Y_centroid,Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Extent,Orientation,Sample,Condition,Replicate,phenotype
225,14419.9569230769,592.877948717949,226.304615384615,597.84,17.4594871794872,3380.09948717949,451.210256410256,238.802051282051,954.84717948718,5034.98564102564,386.164102564103,913.798974358974,1479.58358974359,3293.16,343.574358974359,158.217435897436,1159.59794871795,2338.75692307692,1090.80820512821,396.561025641026,1085.70153846154,1511.01025641026,16964.9487179487,2639.02871794872,576.971282051282,761.299487179487,248.751794871795,114.251282051282,987.451282051282,408.738461538462,12916.1107692308,8908.22564102564,975,41.6839687269605,29.8542771363306,0.697889707289696,0.975,0.767112509834776,-0.321517836673018,FAHNSCC_15,HN,1,Ki67+ tumor cells
278,12776.4021543986,624.798922800718,233.748653500898,597.278276481149,15.1149012567325,1227.91561938959,395.529622980251,170.752244165171,937.67684021544,5328.58527827648,401.183123877917,1512.93536804309,981.62118491921,4003.14003590664,373.552962298025,123.780969479354,994.520646319569,3368.55834829443,1061.68043087971,396.687612208259,973.118491921005,3144.21543985637,2285.78096947935,1658.2118491921,576.032315978456,1525.30341113106,314.448833034111,118.737881508079,1018.52962298025,416.032315978456,13127.6122082585,8836.22082585278,557,30.4497421497176,23.3744847212457,0.640879535298197,0.970383275261324,0.768275862068966,0.612817013141811,FAHNSCC_15,HN,1,Ki67+ tumor cells
314,13880.4874141876,684.276887871854,253.530892448513,608.361556064073,20.5858123569794,3252.92677345538,495.235697940503,239.302059496568,958.192219679634,5317.32036613272,410.869565217391,1153.38443935927,1146.88329519451,3559.35697940503,428.878718535469,139.675057208238,1096.25629290618,2360.31350114416,1579.74599542334,392.826086956522,1089.72082379863,1767.58581235698,603.057208237986,2158.81693363844,573.118993135012,910.727688787185,271.338672768879,113.752860411899,1002.99084668192,411.263157894737,13621.3935926773,8693.09839816934,437,26.6334397866605,20.9147504042007,0.619138754400583,0.971111111111111,0.791666666666667,-0.959320452613782,FAHNSCC_15,HN,1,tumor cells
339,7234.56277695716,641.633677991137,239.326440177253,602.483013293944,15.9069423929099,1591.36189069424,455.796159527326,245.342688330871,956.138847858198,2715.54948301329,420.01329394387,1748.89660265879,1091.19793205318,1944.81979320532,364.341211225997,158.68094534712,1109.11964549483,1594.37813884786,740.831610044313,396.413589364845,1049.32496307238,1065.63515509601,1602.6765140325,3160.4047267356,573.589364844904,815.078286558346,267.09305760709,109.836041358936,979.258493353028,410.104874446086,13679.5982274742,8541.35155096012,677,32.1850596715856,26.8184808407039,0.552883302476913,0.968526466380544,0.789044289044289,-0.0648457264764937,FAHNSCC_15,HN,1,Ki67+ tumor cells
353,8378.91736694678,546.754901960784,215.567226890756,612.378151260504,360.422969187675,2415.23949579832,585.680672268908,178.848739495798,957.488795518207,3688.14565826331,508.070028011205,149.169467787115,974.745098039216,2670.95238095238,419.263305322129,191.850140056022,1091.09523809524,1991.07843137255,533.014005602241,381.759103641457,976.235294117647,1499.83193277311,207.151260504202,1320.12464985994,621.093837535014,753.198879551821,264.852941176471,154.696078431373,995.047619047619,409.278711484594,14271.1582633053,9575.42156862745,714,37.8021285560736,24.0578471316683,0.771346720375878,0.97275204359673,0.762820512820513,-1.20961208425664,FAHNSCC_15,HN,1,stromal cells
375,11700.3699515347,635.075928917609,230.138933764136,598.906300484653,21.3392568659128,2705.78190630048,470.174474959612,238.791599353796,956.975767366721,3889.7253634895,412.201938610662,972.583198707593,1173.44426494346,2696.5169628433,354.533117932149,154.263327948304,1096.96607431341,1845.75282714055,1152.31987075929,385.91760904685,1126.40226171244,1268.74313408724,3632.62843295638,2834.85945072698,581.32310177706,766.387722132472,250.282714054927,117.906300484653,981.476575121163,409.888529886914,14491.8836833603,8662.95961227787,619,29.3786084438183,26.8401995674899,0.406621543375378,0.976340694006309,0.762315270935961,-0.707344455062515,FAHNSCC_15,HN,1,Ki67+ tumor cells
377,8747.48478701826,594.42799188641,226.432048681542,602.789046653144,16.551724137931,2038.44421906694,422.608519269777,210.123732251521,955.296146044625,3168.69574036511,382.831643002028,2984.44016227181,961.817444219067,2382.54361054767,366.476673427992,136.829614604462,1003.22312373225,2193.79918864097,759.160243407708,386.369168356998,984.217038539554,1775.43002028398,394.716024340771,1251.9878296146,576.896551724138,947.283975659229,286.32860040568,116.359026369168,1002.51926977688,411.470588235294,13381.7789046653,9313.67951318459,493,26.5187260291516,23.705833440209,0.44821045833668,0.972386587771203,0.758461538461538,-1.04256775133155,FAHNSCC_15,HN,1,tumor cells
391,9841.35322580645,630.116129032258,229.208064516129,595.577419354839,19.641935483871,2396.40483870968,464.979032258065,255.827419354839,955.95,3679.92419354839,432.659677419355,1141.62096774194,1228.84677419355,2358.97741935484,371.9,160.404838709677,1107.79838709677,1705.67741935484,1106.38870967742,395.132258064516,1025.94032258065,1206.76612903226,3443.83225806452,4244.93225806452,583.998387096774,820.646774193548,273.575806451613,109.611290322581,995.437096774194,412.427419354839,14472.5209677419,8639.59838709677,620,30.9440857246366,25.5616591438755,0.56358276555186,0.977917981072555,0.791826309067688,-0.647281097925829,FAHNSCC_15,HN,1,Ki67+ tumor cells
435,9706.02025782689,580.313075506446,218.970534069982,599.782688766114,18.255985267035,2419.5985267035,466.174953959484,258.241252302026,952.226519337017,3688.89134438306,415.591160220995,899.292817679558,1215.07366482505,2426.41620626151,395.639042357274,160.198895027624,1035.09944751381,2028.98710865562,1084.47329650092,392.408839779006,979.729281767956,1485.71454880295,1995.90976058932,1805.20810313076,582.250460405157,810.885819521179,277.731123388582,114.154696132597,997.953959484346,410.834254143646,13187.3296500921,9549.38305709024,543,28.7531291036873,24.0605408487903,0.547512808893938,0.964476021314387,0.773504273504274,-0.821315444517806,FAHNSCC_15,HN,1,Ki67+ tumor cells
446,7425.40401785714,538.859375,208.875,600.776785714286,18.9508928571429,1818.06919642857,391.513392857143,194.640625,945.669642857143,2870.00446428571,377.352678571429,2082.45089285714,1000.48660714286,2190.37053571429,342.256696428571,121.685267857143,971.383928571429,2114.16294642857,887.004464285714,384.834821428571,991.002232142857,1893.04241071429,427.080357142857,1628.69866071429,577.151785714286,1033.578125,282.506696428571,112.785714285714,993.808035714286,412.267857142857,13422.2120535714,9495.85491071429,448,29.7418470015277,19.2170452067568,0.763228921474491,0.963440860215054,0.785964912280702,1.51991928752648,FAHNSCC_15,HN,1,tumor cells
511,15117.5292792793,693.268018018018,252.47972972973,602.612612612613,18.8513513513514,4213.0472972973,538.896396396396,244.405405405405,949.027027027027,5627.7027027027,448.454954954955,924.157657657658,1015.15990990991,4072.68468468468,418.213963963964,151.101351351351,1039.92567567568,3329.83558558559,1303.22972972973,407.637387387387,996.024774774775,2708.27702702703,8266.37387387387,1512.07882882883,577.182432432432,1235.87387387387,338.623873873874,128.400900900901,1025.39864864865,414.885135135135,13053.7522522523,8892.74774774775,444,26.9382140612736,21.0012661900476,0.626266929086494,0.96943231441048,0.776223776223776,-0.522283573173542,FAHNSCC_15,HN,1,Ki67+ tumor cells
519,8953.11821705426,680.666666666667,251.773255813953,599.600775193798,15.1124031007752,2205.31201550388,494.073643410853,244.68023255814,949.841085271318,3547.38565891473,423.232558139535,2179.21705426357,1123.96317829457,2662.09496124031,393.782945736434,188.255813953488,1058.6007751938,2085.68604651163,921.767441860465,398.697674418605,1137.6511627907,1622.7519379845,430.044573643411,2444.84496124031,575.453488372093,962.418604651163,287.443798449612,116.773255813953,991.048449612403,412.864341085271,14140.4399224806,8458.58333333333,516,27.0668704848952,24.2760002727225,0.44225408113617,0.960893854748603,0.763313609467456,-0.45086547956132,FAHNSCC_15,HN,1,tumor cells
524,8892.0218579235,615.697632058288,236.335154826958,598.892531876138,17.5173041894353,2192.64116575592,435.071038251366,245.663023679417,947.422586520947,3602.51730418944,392.837887067395,1552.61384335155,1188.37704918033,2610.62659380692,389.03825136612,145.925318761384,1077.05282331512,2168.04918032787,1486.65391621129,396.748633879781,1015.05464480874,1619.21675774135,621.52276867031,2010.35701275046,574.287795992714,872.528233151184,263.382513661202,109.098360655738,992.564663023679,410.060109289618,13513.4553734062,8539.56830601093,549,30.4043486317884,23.0697255677547,0.651365621761401,0.963157894736842,0.769985974754558,1.52586044412649,FAHNSCC_15,HN,1,tumor cells
549,10248.4624277457,699.649325626204,248.321772639692,602.277456647399,15.2678227360308,2321.73795761079,509.516377649326,198.314065510597,949.001926782274,3670.10019267823,411.531791907515,4552.87090558767,945.410404624278,3041.63969171484,415.150289017341,133.11753371869,951.038535645472,2870.81888246628,959.452793834297,395.664739884393,957.086705202312,2567.6936416185,303.946050096339,2318.17341040462,576.489402697495,1470.5183044316,338.637764932563,125.200385356455,1001.90944123314,417.129094412331,13337.4258188825,9049.95183044316,519,27.4132752966189,24.1538477639965,0.472929264593334,0.975563909774436,0.800925925925926,-0.271669925603573,FAHNSCC_15,HN,1,tumor cells
575,7789.04482225657,667.867078825348,247.868624420402,608.109737248841,12.1236476043277,1821.55950540958,439.823802163833,212.511591962906,954.228748068006,3104.88408037094,395.831530139104,2466.75734157651,976.367851622875,2955.95054095827,386.958268933539,128.595054095827,945.295208655332,2299.84389489954,1578.27047913447,404.995363214838,964.663060278207,2156.68778979907,364.669242658424,2750.91808346213,574.809891808346,1368.17774343122,341.627511591963,122.109737248841,1006.03245749614,421.075734157651,14354.9675425039,8346.54714064915,647,31.1334538972954,26.5501827776428,0.52226002744282,0.970014992503748,0.77299880525687,-0.390550352777398,FAHNSCC_15,HN,1,tumor cells
610,7660.06235294118,610.315294117647,232.234117647059,607.795294117647,20.7623529411765,1834.29882352941,445.150588235294,218.612941176471,952.712941176471,2750.15647058824,395.250588235294,996.409411764706,1010.02705882353,2047.67294117647,372.405882352941,176.783529411765,1111.41529411765,1511.13294117647,790.075294117647,387.923529411765,1078.38470588235,1074.14235294118,308.503529411765,3244.72470588235,577.942352941177,812.749411764706,276.897647058824,113.277647058824,982.116470588235,411.441176470588,14107.7376470588,8792.2,850,34.1352862393738,32.1585195565471,0.335359515281668,0.971428571428571,0.735930735930736,0.112791595543316,FAHNSCC_15,HN,1,tumor cells
619,5736.18825910931,531.734817813765,208.216599190283,597.876518218624,16.6234817813765,1427.7024291498,382.627530364373,175.115384615385,938.404858299595,2227.39068825911,357.234817813765,1972.16194331984,944.639676113361,1809.57489878542,371.991902834008,118.425101214575,974.382591093117,1756.09311740891,1508.47975708502,379.048582995951,1035.99190283401,1513.12955465587,452.248987854251,2478.08502024292,578.491902834008,941.641700404858,277.168016194332,115.230769230769,1000.45951417004,410.894736842105,13759.3461538462,9235.43724696356,494,27.8965940866534,22.5441149408761,0.589002177113524,0.970530451866405,0.791666666666667,-0.574558966733677,FAHNSCC_15,HN,1,tumor cells
665,4817.94192377495,534.422867513612,213.86388384755,597.194192377496,15.448275862069,1204.09074410163,416.26497277677,234.593466424682,946.177858439202,1932.79673321234,370.424682395644,1897.68965517241,984.894736842105,1366.32486388385,351.068965517241,152.268602540835,1063.8275862069,1135.30490018149,729.878402903811,389.052631578947,961.970961887477,796.502722323049,241.417422867514,3979.07259528131,577.916515426497,762.633393829401,267.012704174229,117.849364791289,997.898366606171,407.655172413793,13191.5607985481,9216.56442831216,551,28.1645093278868,24.9887018022556,0.461306581241964,0.973498233215548,0.756868131868132,-0.259836765277248,FAHNSCC_15,HN,1,tumor cells
671,8312.17345399698,567.778280542986,223.555052790347,597.496229260935,16.0392156862745,2001.25490196078,431.571644042232,225.918552036199,957.11915535445,3131.93966817496,385.844645550528,1265.68476621418,1080.54298642534,2349.02111613876,374.820512820513,148.573152337858,1098.35897435897,1608.95022624434,1152.26244343891,399.822021116139,1061.62594268477,1130.01508295626,794.164404223228,2756.88235294118,575.262443438914,791.892911010558,259.292609351433,113.644042232278,1001.50226244344,409.644042232278,13024.3619909502,8594.66365007541,663,33.2501440381554,25.4176447939635,0.644698277541865,0.975,0.803636363636364,-0.0106238871063271,FAHNSCC_15,HN,1,Ki67+ tumor cells
676,14354.734375,678.591517857143,249.792410714286,602.888392857143,25.3683035714286,3356.43080357143,483.359375,208.109375,954.09375,5028.06696428572,459.084821428571,1331.94196428571,982.558035714286,3947.64955357143,414.872767857143,129.341517857143,1077.26785714286,2905.04910714286,1266.49107142857,394.602678571429,1110.01116071429,2420.24107142857,600.075892857143,4280.41964285714,587.216517857143,1103.05580357143,300.537946428571,126.834821428571,1011.56919642857,414.265625,14539.6026785714,8655.859375,448,25.0379294043253,22.8037246039411,0.412920241501595,0.967602591792657,0.811594202898551,-0.979546509178324,FAHNSCC_15,HN,1,tumor cells
678,14079.6940133038,606.844789356985,230.747228381375,608.984478935699,314.827050997783,3781.977827051,482.359201773836,196.084257206208,998.008869179601,5523.62749445676,446.075388026608,214.913525498891,948.272727272727,3893.76274944568,718.270509977827,234.90022172949,991.80044345898,3384.87583148559,573.219512195122,389.419068736142,975.252771618625,2867.26829268293,267.292682926829,1339.66740576497,580.288248337029,878.330376940133,259.807095343681,112.013303769401,984.886917960089,409.376940133038,13628.0376940133,9279.73835920177,451,30.8026226196985,18.7797519002923,0.792647427068919,0.951476793248945,0.695987654320988,-0.664092668199411,FAHNSCC_15,HN,1,stromal cells
738,10015.6469622332,661.766830870279,242.15763546798,602.412151067324,26.8571428571429,2167.74548440066,486.451559934319,240.090311986864,956.110016420361,3125.84236453202,406.449917898194,1382.21346469622,1059.97208538588,2248.91297208539,363.596059113301,159.492610837438,1109.2380952381,1723.46798029557,766.518883415435,386.625615763547,1121.17405582923,1174.91789819376,332.91789819376,3095.74876847291,577.174055829228,785.111658456486,256.461412151067,108.545155993432,978.133004926108,409.540229885058,14152.7192118227,8786.78489326765,609,29.9615619547389,25.9388103454729,0.500500491786584,0.968203497615262,0.777777777777778,-0.568098937919291,FAHNSCC_15,HN,1,tumor cells
768,13538.899691358,617.621913580247,235.179012345679,603.930555555556,46.483024691358,3125.3487654321,483.733024691358,231.791666666667,953.791666666667,4856.99074074074,400.779320987654,767.507716049383,1061.62037037037,3415.07561728395,370.20987654321,162.558641975309,1072.68209876543,2508.43827160494,988.79012345679,387.126543209877,1048.80401234568,1857.0262345679,15993.1188271605,2222.06790123457,574.918209876543,825.87962962963,261.677469135803,111.854938271605,986.742283950617,408.229938271605,13647.6157407407,8828.41203703704,648,30.5179692834168,27.068625345852,0.461820617202493,0.967164179104478,0.771428571428572,-1.00359670172962,FAHNSCC_15,HN,1,Ki67+ tumor cells
786,21635.6550724638,1017.08695652174,863.12463768116,606.347826086957,158.478260869565,5379.28695652174,740.892753623188,242.275362318841,966.808695652174,7748.73333333333,697.8,185.910144927536,961.171014492754,5295.72463768116,663.623188405797,281.686956521739,1191.33043478261,4118.06086956522,646.886956521739,422.817391304348,985.249275362319,3560.73913043478,288.310144927536,11413.9188405797,1174.36811594203,1229.62608695652,358.124637681159,167.721739130435,1059.35942028986,415.684057971015,12978.7101449275,9421.95942028986,345,25.7875441416238,17.0379820957321,0.750644881112554,0.96100278551532,0.780542986425339,1.47112959237684,FAHNSCC_15,HN,1,endothelial cells
819,7327.9689608637,699.713900134953,252.456140350877,603.327935222672,15.3819163292848,1755.61808367072,499.400809716599,264.095816464238,966.133603238866,2764.30904183536,473.249662618084,1391.02834008097,1021.8286099865,2358.24696356275,408.647773279352,173.57624831309,1089.38191632928,1607.2334682861,1306.93522267206,397.411605937922,991.685560053981,1132.01619433198,371.439946018893,2642.04318488529,577.5330634278,883.395411605938,294.595141700405,115.730094466937,998.292847503374,415.457489878543,14380.1686909582,8435.71929824561,741,31.9949118831009,29.5990690464628,0.37967970331971,0.969895287958115,0.746975806451613,1.07251142408342,FAHNSCC_15,HN,1,tumor cells
823,9786.11689961881,769.053367217281,268.095298602287,601.43583227446,8.98729351969504,1959.51334180432,472.391359593393,289.747141041931,960.353240152478,3022.06861499365,418.592121982211,1270.93900889454,1033.31385006353,2465.42185514612,383.07623888183,161.099110546379,1009.5501905972,1829.61753494282,800.252858958069,409.972045743329,988.045743329098,1292.03176620076,365.731893265565,2555.29479034308,573.448538754765,878.316391359593,300.165184243964,116.362134688691,991.125794155019,414.904701397713,13811.4218551461,8137.06988564168,787,36.576628569849,27.7134054626117,0.652625436210689,0.969211822660098,0.76930596285435,-0.95513053013849,FAHNSCC_15,HN,1,tumor cells
825,14911.0494505495,679.03663003663,245.628205128205,602.46336996337,20.2252747252747,3522.21062271062,528.57326007326,261.199633699634,948.289377289377,5339.77289377289,449.602564102564,1222.58241758242,1127.87912087912,4016.78205128205,371.807692307692,158.135531135531,1059.95604395604,2802.34615384615,710.305860805861,386.153846153846,968.694139194139,2439.67582417582,670.846153846154,1898.24542124542,580.115384615385,1062.99084249084,284.875457875458,115.974358974359,985.35347985348,413.32967032967,14157.7142857143,8968.95238095238,546,29.3079075898936,23.8114720325349,0.583018390086898,0.975,0.78,0.400854298117519,FAHNSCC_15,HN,1,tumor cells
851,9181.50894085282,585.033012379642,221.493810178817,600.712517193948,46.5116918844567,2119.69325997249,433.650618982118,246.935350756534,957.136176066025,3371.02751031637,392.119669876204,1309.33012379642,1365.83631361761,2178.70839064649,357.686382393398,155.281980742779,1093.38927097662,1679.46217331499,657.972489683631,380.262723521321,1033.25859697387,1141.7386519945,8528.09353507565,1077.61348005502,575.920220082531,686.665749656121,233.821182943604,103.169188445667,972.199449793673,407.678129298487,13490.1746905089,9243.74690508941,727,32.6494057418558,28.4048587148191,0.493058438046869,0.974530831099196,0.786796536796537,1.54342449061579,FAHNSCC_15,HN,1,Ki67+ tumor cells
867,20062.679941003,676.435103244838,244.010324483776,598.057522123894,23.1283185840708,4534.83775811209,526.690265486726,260.699115044248,953.370206489676,6741.2005899705,458.70796460177,725.719764011799,1170.86578171091,4401.06932153392,380.812684365782,165.272861356932,1146.17994100295,3018.58112094395,976.647492625369,390.840707964602,1081.72271386431,2224.06784660767,15879.4026548673,3139.77581120944,577.314159292035,830.480825958702,258.629793510325,109.001474926254,985.985250737463,408.153392330384,14219.6578171091,8766.83333333333,678,30.1460738320741,28.6757823218042,0.308489458854896,0.969957081545064,0.807142857142857,0.138279531071584,FAHNSCC_15,HN,1,Ki67+ tumor cells
871,11227.0205223881,659.47947761194,239.393656716418,596.96828358209,19.580223880597,2600.61567164179,483.973880597015,268.65671641791,954.610074626866,3925.06716417911,421.236940298508,1451.78731343284,1116.32089552239,3000.12686567164,373.106343283582,162.046641791045,1100.77425373134,1859.31529850746,1094.55223880597,383.705223880597,1122.92164179104,1350.07276119403,800.352611940299,2167.77985074627,575.94776119403,797.154850746269,258.236940298508,110.246268656716,987.699626865672,410.817164179104,14201.1865671642,8843.22201492537,536,26.8861975864892,25.3958853262359,0.328311195045194,0.96229802513465,0.763532763532764,0.567207539201042,FAHNSCC_15,HN,1,Ki67+ tumor cells
896,8440.26763110307,539.569620253165,212.397830018083,597.708860759494,16.1826401446655,2000.74141048825,419.305605786618,231.132007233273,955.446654611212,3217.9746835443,372.242314647378,1582.96925858951,1034.41772151899,2220.56600361664,372.958408679928,147.088607594937,1017.5424954792,1735.60759493671,855.390596745027,384.446654611212,1022.83544303797,1215.15732368897,446.517179023508,1510.9095840868,570.515370705244,779.678119349005,255.396021699819,109.940325497288,982.855334538879,409.546112115732,13544.3779385172,9077.50813743219,553,28.5073883218989,24.738649112174,0.496917461496341,0.965095986038394,0.759615384615385,0.643334806552916,FAHNSCC_15,HN,1,tumor cells
897,9228.33608247423,677.678350515464,243.863917525773,602.408247422681,14.4185567010309,2015.23092783505,488.659793814433,217.99175257732,949.222680412371,3274.09896907217,494.915463917526,1047.91340206186,1015.10309278351,2773.84329896907,402.663917525773,136.525773195876,1014.68865979381,2393.91340206186,1809.72164948454,405.387628865979,967.744329896907,2075.10927835052,1218.25773195876,5809.88041237113,575.832989690722,1347.16082474227,342.488659793814,123.478350515464,1025.21443298969,420.329896907217,14431.8164948454,8379.62680412371,485,30.562799052456,20.3196538209448,0.746977565780655,0.971943887775551,0.76984126984127,-1.3088124956788,FAHNSCC_15,HN,1,Ki67+ tumor cells
902,16310.1389728097,690.170694864048,250.658610271903,606.037764350453,19.4909365558912,3461.68731117825,533.913897280967,258.779456193354,959.531722054381,5071.32628398792,479.85498489426,583.336858006042,1101.06948640483,3475.46827794562,385.202416918429,193.551359516616,1149.17673716012,2308.4335347432,912.179758308157,387.196374622357,976.173716012085,1705.74320241692,337.107250755287,4109.55438066465,580.012084592145,907.299093655589,276.930513595166,120.752265861027,1001.22960725076,410.095166163142,14141.2598187311,8714.76132930514,662,30.5116472150198,27.6504314988777,0.422794770145262,0.969253294289898,0.762672811059908,0.257400571356857,FAHNSCC_15,HN,1,tumor cells
